orgName,orgMetric,metric,deviceId,desc,product,productCode,descAll,type,high,hDesc,low,lDesc,unit,wr,alarm
,KT51_CF4_YSJ_WDL,YSJ_WDL,KT51_CF4,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,值为1时报警
,KT51_CF4_YSJDL,YSJDL,KT51_CF4,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT51_CF4ACtl,ACtl,KT51_CF4,自动启停,恒湿机,P0013_,恒湿机4自动启停,数字量,1,启动,0,停止,,读写,
,KT51_CF4HAs,HAs,KT51_CF4,手动/自动,恒湿机,P0013_,恒湿机4手自动状态,数字量,1,运行,0,停止,,读写,
,KT51_CF4MCtl,MCtl,KT51_CF4,手动控制,恒湿机,P0013_,恒湿机4手动启停,数字量,1,启动,0,停止,,读写,
KT51防冻报警,KT51_CoolAlm,CoolAlm,KT51,防冻报警,空调新风,P0014_,防冻报警,数字量,1,温度低,0,正常,,只读,值为1时报警
KT51冷热水阀,KT51_CoolPrtOut,CoolPrtOut,KT51,冷热水阀防冻保护输出,空调新风,P0014_,冷热水阀防冻保护输出,数字量,1,,0,,,读写（不建议修改）,
,KT51_CvlvCtl,CvlvCtl,KT51,冷热水阀开度控制,空调新风,P0014_,冷热水阀开度控制,模拟量,100,,0,,,读写（不建议修改）,
,KT51_CvlvCtlQ,CvlvCtlQ,KT51,冷热水阀开度控制HMI,空调新风,P0014_,冷热水阀开度控制HMI,模拟量,100,,0,,,只读,
,KT51_CvlvFb,CvlvFb,KT51,"冷热水阀开度反馈
",空调新风,P0014_,"冷热水阀开度反馈
",模拟量,100,,0,,,只读,
,KT51_CvlvGain,CvlvGain,KT51,冷热水阀PID调节增益设定值,空调新风,P0014_,冷热水阀PID调节增益设定值,模拟量,50,,0,,,读写（不建议修改）,
,KT51_CvlvHAs,CvlvHAs,KT51,冷热水阀手动/自动,空调新风,P0014_,冷热水阀手动/自动,数字量,1,自动,0,手动,,读写,
,KT51_CvlvMaxSp,CvlvMaxSp,KT51,冷热水阀最大开度设定值,空调新风,P0014_,冷热水阀最大开度设定值,模拟量,100,,0,,,读写,
,KT51_CvlvMCtl,CvlvMCtl,KT51,冷热水阀手动设定值,空调新风,P0014_,冷热水阀手动设定值,模拟量,100,,0,,,读写,
,KT51_CvlvMinSp,CvlvMinSp,KT51,冷热水阀最小开度设定值,空调新风,P0014_,冷热水阀最小开度设定值,模拟量,100,,0,,,读写,
,KT51_CvlvTI,CvlvTI,KT51,冷热水阀PID调节积分设定值,空调新风,P0014_,冷热水阀PID调节积分设定值,模拟量,1000,,0,,,读写（不建议修改）,
KT51东风机盘管,KT51_EastFcuCtl,EastFcuCtl,KT51,东风机盘管启停控制,空调新风,P0014_,东风机盘管启停控制,数字量,1,启动,0,停止,,读写（不建议修改）,
,KT51_EastFcuHAs,EastFcuHAs,KT51,风机盘管手动/自动,空调新风,P0014_,风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT51_EastFcuMCtl,EastFcuMCtl,KT51,风机盘管手动控制,空调新风,P0014_,风机盘管手动控制,数字量,1,开启,0,关闭,,只读,
,KT51_EastFcuSt,EastFcuSt,KT51,东风机盘管运行状态,空调新风,P0014_,东风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT51_EastFcuTSp,EastFcuTSp,KT51,风机盘管温度设定,空调新风,P0014_,风机盘管温度设定,模拟量,100,,0,,,读写（不建议修改）,
KT51东侧室内温湿度,KT51_EastRmRh,EastRmRh,KT51,东侧室内湿度,空调新风,P0014_,东侧室内湿度,模拟量,50,,0,,,只读,
,KT51_EastRmT,EastRmT,KT51,东侧室内温度,空调新风,P0014_,东侧室内温度,模拟量,50,,0,,,只读,
KT51东余压阀,KT51_EastRvmCtl,EastRvmCtl,KT51,东余压阀开度给定,空调新风,P0014_,东余压阀开度给定,模拟量,100,,0,,,读写（不建议修改）,
,KT51_EastRvmCtlQ,EastRvmCtlQ,KT51,东余压阀开度控制HMI,空调新风,P0014_,东余压阀开度控制HMI,模拟量,100,,0,,,读写,
,KT51_EastRvmFb,EastRvmFb,KT51,东余压阀反馈,空调新风,P0014_,东余压阀反馈,模拟量,100,,0,,,只读,
,KT51_EastRvmHAs,EastRvmHAs,KT51,东余压阀手动/自动状态,空调新风,P0014_,东余压阀手动/自动状态,数字量,1,自动,0,手动,,读写,
,KT51_EastRvmMCtl,EastRvmMCtl,KT51,东余压阀手动设定值,空调新风,P0014_,东余压阀手动设定值,模拟量,100,,0,,,读写,
KT51初效,KT51_Filt1Alm,Filt1Alm,KT51,初效滤网堵塞报警,空调新风,P0014_,初效滤网堵塞报警,数字量,1,堵塞,0,正常,,只读,值为1时报警
KT51机组点位,KT51_MdMid,MdMid,KT51,机组过渡季模式,空调新风,P0014_,机组过渡季模式,数字量,1,过渡季,0,,,读写,
,KT51_MdSum,MdSum,KT51,机组夏季模式,空调新风,P0014_,机组夏季模式,数字量,1,夏季,0,,,读写,
,KT51_MdWin,MdWin,KT51,机组冬季模式,空调新风,P0014_,机组冬季模式,数字量,1,冬季,0,,,读写,
,KT51_AHUCtl,AHUCtl,KT51,机组启停控制,空调新风,P0014_,机组启停控制,数字量,1,启动,0,停止,,读写,
,KT51_AHUReset,AHUReset,KT51,机组复位,空调新风,P0014_,机组复位,数字量,1,复位,0,,,读写,
,KT51_AHURmtCtl,AHURmtCtl,KT51,机组远程启停控制,空调新风,P0014_,机组远程启停控制,数字量,1,启动,0,停止,,读写,
,KT51_AHURmtEn,AHURmtEn,KT51,机组远程云端控制使能,空调新风,P0014_,机组远程云端控制使能,数字量,1,,0,,,读写,
,KT51_AHURunSt,AHURunSt,KT51,机组运行状态,空调新风,P0014_,机组运行状态,模拟量,4,,0,,,读写,
,KT51_AHUSimu,AHUSimu,KT51,机组仿真运行,空调新风,P0014_,机组仿真运行,数字量,1,,0,,,读写,
,KT51_RmRhSp,RmRhSp,KT51,室内湿度设定,空调新风,P0014_,室内湿度设定,模拟量,100,,0,,,读写,
,KT51_RmTSp,RmTSp,KT51,室内温度设定,空调新风,P0014_,室内温度设定,模拟量,50,,0,,,读写,
,KT51_SAirDpSp,SAirDpSp,KT51,送风压差设定,空调新风,P0014_,送风压差设定,模拟量,50,,0,,,读写,
,KT51_SAirTSp,SAirTSp,KT51,送风温度设定,空调新风,P0014_,送风温度设定,模拟量,50,,0,,,读写,
KT51新风阀,KT51_OAirvlvCl,OAirvlvCl,KT51,新风阀关控制,空调新风,P0014_,新风阀关控制,数字量,1,关,0,,,读写（不建议修改）,
,KT51_OAirvlvCs,OAirvlvCs,KT51,新风阀关到位,空调新风,P0014_,新风阀关到位,数字量,1,关到位,0,未到位,,只读,
,KT51_OAirvlvHAs,OAirvlvHAs,KT51,新风阀手动/自动,空调新风,P0014_,新风风门手动/自动,数字量,1,自动,0,手动,,读写,
,KT51_OAirvlvMCtl,OAirvlvMCtl,KT51,新风阀手动控制,空调新风,P0014_,新风风门手动控制,数字量,1,开启,0,关闭,,读写,
,KT51_OAirvlvOp,OAirvlvOp,KT51,新风阀开控制,空调新风,P0014_,新风阀开控制,数字量,1,开,0,,,读写（不建议修改）,
,KT51_OAirvlvOs,OAirvlvOs,KT51,"新风阀开到位
",空调新风,P0014_,"新风阀开到位
",数字量,1,开到位,0,未到位,,只读,
,KT51_OAirvlvTimeDisp,OAirvlvTimeDisp,KT51,新风阀开启计时显示,空调新风,P0014_,新风阀开启计时显示,数字量,1,,0,,,读写,
,KT51_OAirvlvTimeRemain,OAirvlvTimeRemain,KT51,新风阀开启计时,空调新风,P0014_,新风阀开启计时,模拟量,150,,0,,,只读,
KT51送风压量,KT51_SAirDp,SAirDp,KT51,送风风量,空调新风,P0014_,送风压量,模拟量,5,,0,,,只读,
KT51送风风差,KT51_SAirFl,SAirFl,KT51,送风压差,空调新风,P0014_,送风风差,模拟量,50,,0,,,只读,
KT51送风温湿度,KT51_SAirRh,SAirRh,KT51,送风湿度,空调新风,P0014_,送风湿度,模拟量,100,,0,,,只读,
,KT51_SAirT,SAirT,KT51,送风温度,空调新风,P0014_,送风温度,模拟量,60,,-20,,,只读,
KT51风机,KT51_SFanACtl,SFanACtl,KT51,风机自动启停,空调新风,P0014_,风机自动启停,数字量,1,启动,0,停止,,读写,
,KT51_SFanHAs,SFanHAs,KT51,风机手动/自动,空调新风,P0014_,风机手动/自动,数字量,1,自动,0,手动,,读写,
,KT51_SFanMCtl,SFanMCtl,KT51,风机手动启停,空调新风,P0014_,风机手动启停,数字量,1,启动,0,停止,,读写,
,KT51_SFanSt,SFanSt,KT51,风机运行状态,空调新风,P0014_,风机运行状态,数字量,1,运行,0,停止,,只读,
,KT51_SFanStOutTimeF,SFanStOutTimeF,KT51,风机启动超时故障,空调新风,P0014_,风机启动超时故障,数字量,1,故障,0,正常,,读写,值为1时报警
,KT51_SFanTimeRset,SFanTimeRset,KT51,风机运行时间复位,空调新风,P0014_,风机运行时间复位,数字量,1,复位,0,,,读写,
,KT51_SFanTtlRunTime,SFanTtlRunTime,KT51,风机累计运行时间,空调新风,P0014_,风机累计运行时间,模拟量,1000,,0,,,读写,
,KT51_VfCtl,VfCtl,KT51,风机变频运行准备控制字1142,空调新风,P0014_,风机变频运行准备控制字1142,模拟量,1000,,0,,,读写,
,KT51_VfF,VfF,KT51,风机变频故障报警,空调新风,P0014_,风机变频故障报警,数字量,1,报警,0,,,只读,值为1时报警
,KT51_VfHzCtl,VfHzCtl,KT51,风机变频频率调节,空调新风,P0014_,风机变频频率调节,模拟量,1000,,0,,,读写,
,KT51_VfHzS,VfHzS,KT51,风机变频频率反馈,空调新风,P0014_,风机变频频率反馈,模拟量,1000,,0,,,只读,
,KT51_VfHzSp,VfHzSp,KT51,风机变频频率设定值,空调新风,P0014_,风机变频频率设定值,模拟量,1000,,0,,,读写,
,KT51_VfLRs,VfLRs,KT51,风机变频远程/就地状态,空调新风,P0014_,风机变频远程/就地状态,数字量,1,远程,0,就地,,读写,
,KT51_VfS,VfS,KT51,风机变频运行状态,空调新风,P0014_,风机变频运行状态,数字量,1,运行,0,停止,,只读,
KT51西风机盘管,KT51_WestFcuCtl,WestFcuCtl,KT51,西风机盘管启停控制,空调新风,P0014_,西风机盘管启停控制,数字量,1,启动,0,停止,,读写,
,KT51_WestFcuHAs,WestFcuHAs,KT51,风机盘管手动/自动,空调新风,P0014_,风机盘管手动/自动,数字量,1,自动,0,手动,,读写,
,KT51_WestFcuMCtl,WestFcuMCtl,KT51,风机盘管手动控制,空调新风,P0014_,风机盘管手动控制,数字量,1,开启,0,关闭,,读写,
,KT51_WestFcuSt,WestFcuSt,KT51,西风机盘管运行状态,空调新风,P0014_,西风机盘管运行状态,数字量,1,运行,0,停止,,只读,
,KT51_WestFcuTSp,WestFcuTSp,KT51,风机盘管温度设定,空调新风,P0014_,风机盘管温度设定,模拟量,50,,0,,,读写,
KT51西侧室内温湿度,KT51_WestRmRh,WestRmRh,KT51,西侧室内湿度,空调新风,P0014_,西侧室内湿度,模拟量,50,,0,,,只读,
,KT51_WestRmT,WestRmT,KT51,西侧室内温度,空调新风,P0014_,西侧室内温度,模拟量,50,,0,,,只读,
KT51西余压阀,KT51_WestRvmCtl,WestRvmCtl,KT51,西余压阀开度给定,空调新风,P0014_,西余压阀开度给定,模拟量,100,,0,,,读写（不建议修改）,
,KT51_WestRvmCtlQ,WestRvmCtlQ,KT51,西余压阀开度控制HMI,空调新风,P0014_,西余压阀开度控制HMI,模拟量,100,,0,,,读写,
,KT51_WestRvmFb,WestRvmFb,KT51,西余压阀反馈,空调新风,P0014_,西余压阀反馈,模拟量,100,,0,,,只读,
,KT51_WestRvmHAs,WestRvmHAs,KT51,西余压阀手动/自动状态,空调新风,P0014_,西余压阀手动/自动状态,数字量,1,自动,0,手动,,读写,
,KT51_WestRvmMCtl,WestRvmMCtl,KT51,西余压阀手动设定值,空调新风,P0014_,西余压阀手动设定值,模拟量,100,,0,,,读写,
KT52恒湿机1（单元号22）,KT52_CF1_FSSZ,FSSZ,KT52_CF1,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT52_CF1_GCSSZ,GCSSZ,KT52_CF1,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT52_CF1_GJ,GJ,KT52_CF1,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT52_CF1_GJSSZ,GJSSZ,KT52_CF1,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT52_CF1_GSWBJ,GSWBJ,KT52_CF1,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT52_CF1_JSDL,JSDL,KT52_CF1,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT52_CF1_JSQ_DLGD,JSQ_DLGD,KT52_CF1,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,值为1时报警
,KT52_CF1_JSQ_DY,JSQ_DY,KT52_CF1,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT52_CF1_JSQ_JSF,JSQ_JSF,KT52_CF1,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT52_CF1_JSQ_PSF,JSQ_PSF,KT52_CF1,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,值为1时报警
,KT52_CF1_JSQ_WDL,JSQ_WDL,KT52_CF1,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,值为1时报警
,KT52_CF1_JZZT,JZZT,KT52_CF1,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT52_CF1_KCSSZ,KCSSZ,KT52_CF1,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT52_CF1_KJ,KJ,KT52_CF1,开机,恒湿机,P0013_,开机（单元号22）,数字量,1,开机,0,,,读写,
,KT52_CF1_KJSSZ,KJSSZ,KT52_CF1,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT52_CF1_LDWD,LDWD,KT52_CF1,露点温度,恒湿机,P0013_,露点温度,模拟量,60,,-40,,,只读,
,KT52_CF1_PSB,PSB,KT52_CF1,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT52_CF1_SFJ_DS,SFJ_DS,KT52_CF1,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT52_CF1_SFJ_GS,SFJ_GS,KT52_CF1,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT52_CF1_SFJ_ZS,SFJ_ZS,KT52_CF1,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT52_CF1_SNSD,SNSD,KT52_CF1,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT52_CF1_SNWD,SNWD,KT52_CF1,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT52_CF1_SWZT,SWZT,KT52_CF1,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT52_CF1_WSDTT_GZ,WSDTT_GZ,KT52_CF1,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT52_CF1_YSJ,YSJ,KT52_CF1,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT52_CF1_YSJ_DLGD,YSJ_DLGD,KT52_CF1,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,值为1时报警
,KT52_CF1_YSJ_DY,YSJ_DY,KT52_CF1,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,值为1时报警
,KT52_CF1_YSJ_GY,YSJ_GY,KT52_CF1,压缩机高压,恒湿机,P0013_,压缩机高压,数字量,1,,0,,,只读,值为1时报警
,KT52_CF1_YSJ_GZ,YSJ_GZ,KT52_CF1,压缩机过载,恒湿机,P0013_,压缩机过载,数字量,1,,0,,,只读,值为1时报警
,KT52_CF1_YSJ_WDL,YSJ_WDL,KT52_CF1,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,值为1时报警
,KT52_CF1_YSJDL,YSJDL,KT52_CF1,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT52_CF1ACtl,ACtl,KT52_CF1,自动启停,恒湿机,P0013_,恒湿机1自动启停,数字量,1,启动,0,停止,,读写,
,KT52_CF1HAs,HAs,KT52_CF1,手动/自动,恒湿机,P0013_,恒湿机1手自动状态,数字量,1,运行,0,停止,,读写,
,KT52_CF1MCtl,MCtl,KT52_CF1,手动控制,恒湿机,P0013_,恒湿机1手动启停,数字量,1,启动,0,停止,,读写,
KT52恒湿机2（单元号27）,KT52_CF2_FSSZ,FSSZ,KT52_CF2,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT52_CF2_GCSSZ,GCSSZ,KT52_CF2,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT52_CF2_GJ,GJ,KT52_CF2,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT52_CF2_GJSSZ,GJSSZ,KT52_CF2,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT52_CF2_GSWBJ,GSWBJ,KT52_CF2,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT52_CF2_JSDL,JSDL,KT52_CF2,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT52_CF2_JSQ_DLGD,JSQ_DLGD,KT52_CF2,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,值为1时报警
,KT52_CF2_JSQ_DY,JSQ_DY,KT52_CF2,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT52_CF2_JSQ_JSF,JSQ_JSF,KT52_CF2,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT52_CF2_JSQ_PSF,JSQ_PSF,KT52_CF2,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,
,KT52_CF2_JSQ_WDL,JSQ_WDL,KT52_CF2,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,值为1时报警
,KT52_CF2_JZZT,JZZT,KT52_CF2,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT52_CF2_KCSSZ,KCSSZ,KT52_CF2,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT52_CF2_KJ,KJ,KT52_CF2,开机,恒湿机,P0013_,开机（单元号27）,数字量,1,开机,0,,,读写,
,KT52_CF2_KJSSZ,KJSSZ,KT52_CF2,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT52_CF2_LDWD,LDWD,KT52_CF2,露点温度,恒湿机,P0013_,露点温度,模拟量,60,,-40,,,只读,
,KT52_CF2_PSB,PSB,KT52_CF2,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT52_CF2_SFJ_DS,SFJ_DS,KT52_CF2,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT52_CF2_SFJ_GS,SFJ_GS,KT52_CF2,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT52_CF2_SFJ_ZS,SFJ_ZS,KT52_CF2,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT52_CF2_SNSD,SNSD,KT52_CF2,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT52_CF2_SNWD,SNWD,KT52_CF2,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT52_CF2_SWZT,SWZT,KT52_CF2,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT52_CF2_WSDTT_GZ,WSDTT_GZ,KT52_CF2,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT52_CF2_YSJ,YSJ,KT52_CF2,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT52_CF2_YSJ_DLGD,YSJ_DLGD,KT52_CF2,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,值为1时报警
,KT52_CF2_YSJ_DY,YSJ_DY,KT52_CF2,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,值为1时报警
,KT52_CF2_YSJ_GY,YSJ_GY,KT52_CF2,压缩机高压,恒湿机,P0013_,压缩机高压,数字量,1,,0,,,只读,值为1时报警
,KT52_CF2_YSJ_GZ,YSJ_GZ,KT52_CF2,压缩机过载,恒湿机,P0013_,压缩机过载,数字量,1,,0,,,只读,值为1时报警
,KT52_CF2_YSJ_WDL,YSJ_WDL,KT52_CF2,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,值为1时报警
,KT52_CF2_YSJDL,YSJDL,KT52_CF2,压缩机电流,恒湿机,P0013_,压缩机电流,模拟量,30,,0,,,只读,
,KT52_CF2ACtl,ACtl,KT52_CF2,自动启停,恒湿机,P0013_,恒湿机2自动启停,数字量,1,启动,0,停止,,读写,
,KT52_CF2HAs,HAs,KT52_CF2,手动/自动,恒湿机,P0013_,恒湿机2手自动状态,数字量,1,运行,0,停止,,读写,
,KT52_CF2MCtl,MCtl,KT52_CF2,手动控制,恒湿机,P0013_,恒湿机2手动启停,数字量,1,启动,0,停止,,读写,
KT52恒湿机3（单元号28）,KT52_CF3_FSSZ,FSSZ,KT52_CF3,风速设置：高速/中速/低速/自动,恒湿机,P0013_,风速设置：高速/中速/低速/自动,模拟量,3,,0,,,读写,
,KT52_CF3_GCSSZ,GCSSZ,KT52_CF3,关除湿设置,恒湿机,P0013_,关除湿设置,模拟量,99,,10,,,读写,
,KT52_CF3_GJ,GJ,KT52_CF3,关机,恒湿机,P0013_,关机,数字量,1,关机,0,,,读写,
,KT52_CF3_GJSSZ,GJSSZ,KT52_CF3,关加湿设置,恒湿机,P0013_,关加湿设置,模拟量,99,,10,,,读写,
,KT52_CF3_GSWBJ,GSWBJ,KT52_CF3,高水位报警,恒湿机,P0013_,高水位报警,数字量,1,报警,0,,,只读,值为1时报警
,KT52_CF3_JSDL,JSDL,KT52_CF3,加湿电流,恒湿机,P0013_,加湿电流,模拟量,30,,0,,,只读,
,KT52_CF3_JSQ_DLGD,JSQ_DLGD,KT52_CF3,加湿器电流过大,恒湿机,P0013_,加湿器电流过大,数字量,1,,0,,,只读,值为1时报警
,KT52_CF3_JSQ_DY,JSQ_DY,KT52_CF3,加湿器电源,恒湿机,P0013_,加湿器电源,数字量,1,,0,,,只读,
,KT52_CF3_JSQ_JSF,JSQ_JSF,KT52_CF3,加湿器进水阀,恒湿机,P0013_,加湿器进水阀,数字量,1,,0,,,只读,
,KT52_CF3_JSQ_PSF,JSQ_PSF,KT52_CF3,加湿器排水阀,恒湿机,P0013_,加湿器排水阀,数字量,1,,0,,,只读,
,KT52_CF3_JSQ_WDL,JSQ_WDL,KT52_CF3,加湿器无电流,恒湿机,P0013_,加湿器无电流,数字量,1,,0,,,只读,值为1时报警
,KT52_CF3_JZZT,JZZT,KT52_CF3,机组状态/待机/运行/缓停/除霜,恒湿机,P0013_,机组状态/待机/运行/缓停/除霜,模拟量,3,,0,,,只读,
,KT52_CF3_KCSSZ,KCSSZ,KT52_CF3,开除湿设置,恒湿机,P0013_,开除湿设置,模拟量,99,,10,,,读写,
,KT52_CF3_KJ,KJ,KT52_CF3,开机,恒湿机,P0013_,开机（单元号28）,数字量,1,开机,0,,,读写,
,KT52_CF3_KJSSZ,KJSSZ,KT52_CF3,开加湿设置,恒湿机,P0013_,开加湿设置,模拟量,99,,10,,,读写,
,KT52_CF3_LDWD,LDWD,KT52_CF3,露点温度,恒湿机,P0013_,露点温度,模拟量,60,,-40,,,只读,
,KT52_CF3_PSB,PSB,KT52_CF3,排水泵状态,恒湿机,P0013_,排水泵状态,数字量,1,,0,,,只读,
,KT52_CF3_SFJ_DS,SFJ_DS,KT52_CF3,送风机低速,恒湿机,P0013_,送风机低速,数字量,1,,0,,,只读,
,KT52_CF3_SFJ_GS,SFJ_GS,KT52_CF3,送风机高速,恒湿机,P0013_,送风机高速,数字量,1,,0,,,只读,
,KT52_CF3_SFJ_ZS,SFJ_ZS,KT52_CF3,送风机中速,恒湿机,P0013_,送风机中速,数字量,1,,0,,,只读,
,KT52_CF3_SNSD,SNSD,KT52_CF3,室内湿度,恒湿机,P0013_,室内湿度,模拟量,100,,0,,,只读,
,KT52_CF3_SNWD,SNWD,KT52_CF3,室内温度,恒湿机,P0013_,室内温度,模拟量,120,,-30,,,只读,
,KT52_CF3_SWZT,SWZT,KT52_CF3,水位状态,恒湿机,P0013_,水位状态,模拟量,3,,0,,,只读,
,KT52_CF3_WSDTT_GZ,WSDTT_GZ,KT52_CF3,温湿度探头故障,恒湿机,P0013_,温湿度探头故障,数字量,1,,0,,,只读,值为1时报警
,KT52_CF3_YSJ,YSJ,KT52_CF3,压缩机状态,恒湿机,P0013_,压缩机状态,数字量,1,,0,,,只读,
,KT52_CF3_YSJ_DLGD,YSJ_DLGD,KT52_CF3,压缩机电流过大,恒湿机,P0013_,压缩机电流过大,数字量,1,,0,,,只读,值为1时报警
,KT52_CF3_YSJ_DY,YSJ_DY,KT52_CF3,压缩机低压,恒湿机,P0013_,压缩机低压,数字量,1,,0,,,只读,值为1时报警
,KT52_CF3_YSJ_GY,YSJ_GY,KT52_CF3,压缩机高压,恒湿机,P0013_,压缩机高压,数字量,1,,0,,,只读,值为1时报警
,KT52_CF3_YSJ_GZ,YSJ_GZ,KT52_CF3,压缩机过载,恒湿机,P0013_,压缩机过载,数字量,1,,0,,,只读,值为1时报警
,KT52_CF3_YSJ_WDL,YSJ_WDL,KT52_CF3,压缩机无电流,恒湿机,P0013_,压缩机无电流,数字量,1,,0,,,只读,值为1时报警
